,id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,asin,product_title,price,product_star_rating,ratings,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume_in_past_month,has_variations,delivery_category,review_id,review_title,comment,review_star_rating,product_asin,date,sentiment
587,588,0.033,0.867,0.1,0.8047,0.18294668197631836,0.4389128088951111,0.37814050912857056,B0CCYN75CP,"Ailun Glass Screen Protector for iPhone 16 Plus/iPhone 15 Plus/iPhone 15 Pro Max [6.7 Inch] Display 3 Pack Tempered Glass, Sensor Protection, Dynamic Island Compatible, Case Friendly",5.89,4.4,8115.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R34RIHIHNDYSTJ,"Okay for the price, Would invest in something better.",It works and it serves its purpose. The application was easy enough and it stuck nicely to my phone. My only issue with it is how easily it’ll crack and chip. I first ordered in may and by early June it had its first crack (which was anticipated.) by the second or third crack the glass was beginning to chip and fall off. I would recommend a more heavy duty screen protector if you’re clumsy. but if you don’t drop your phone to often then this should be perfect. Just be aware that by the 3rd or 4th crack (mind you they weren’t any big cracks) the glass will begin to chip and fall off and it’s a hazard.,3,B0CCYN75CP,2024-08-31,Neutral
588,589,0.024,0.742,0.234,0.9783,0.003407992422580719,0.01260888110846281,0.9839831590652466,B0CCYN75CP,"Ailun Glass Screen Protector for iPhone 16 Plus/iPhone 15 Plus/iPhone 15 Pro Max [6.7 Inch] Display 3 Pack Tempered Glass, Sensor Protection, Dynamic Island Compatible, Case Friendly",5.89,4.4,8115.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R14ICA1L75QUF2,Will Be My Only Brand Now!,These are these best screen protectors I have ever used. The installation was so easy! It was literally as easy as the video shows. I did use the 2 sticker guides when doing mine but the rest was all just one swipe and it’s done! It looks perfect with no bubbles. It does not affect the performance of the phone screen at all. Works great. The thickness is the same as a lifetime screen protector and I don’t see any difference. Will definitely never buy any other kind. Cannot beat the price! And it was delivered the next day.,5,B0CCYN75CP,2024-09-08,Positive
589,590,0.0,0.766,0.234,0.9311,0.002038267906755209,0.025441648438572884,0.9725200533866882,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R25LBMLT8TPZNC,"Compact design, big use!","This is a small, compact power strip but has a lot of capacity in a simple design. We use them everywhere we need the extra outlets.  Living in an old house, outlet space is at a premium!  Great product and priced great on Prime Day!",5,B0BWY8FBFP,2024-08-26,Positive
590,591,0.0,0.807,0.193,0.7351,0.0024857958778738976,0.031133495271205902,0.9663807153701782,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R15M87OOC2RE7J,Great multi purpose,We travel a lot. This is a great size with so many options without having to pack some many different items. The cord is thick and durable. Performance works well.,5,B0BWY8FBFP,2024-08-01,Positive
591,592,0.043,0.817,0.14,0.9656,0.005597375333309174,0.07867186516523361,0.9157307147979736,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1OLAC6A4S9QV9,A Game-Changer for Cord Management!,"I recently purchased the flat extension cord, and it has truly transformed the way I manage cords in my living space. This ingenious solution has become a game-changer for anyone looking to hide multiple cords seamlessly while keeping furniture flush against the wall.

The ultra-thin design of the flat extension cord is a standout feature. It's practically invisible against the floor, making it a discreet and efficient way to power various devices without creating a cluttered appearance. No more tripping hazards or unsightly tangles – this cord keeps everything neat and organized.

One of the major benefits is the ability to push furniture flat against the wall, thanks to the slim profile of the cord. This has allowed me to optimize the layout of my room without sacrificing functionality. The plug easily tucks behind furniture, providing a clean and streamlined look that enhances the overall aesthetic of the space.

The cord's durability is also worth mentioning. Despite its slender construction, it's robust enough to handle the demands of everyday use. The high-quality materials ensure reliable performance and longevity, making it a worthy investment for anyone tired of dealing with bulky, traditional extension cords.

Installation is a breeze – just plug it in and forget about it. The cord's flexibility makes it easy to navigate around corners and under rugs, offering versatility in how you set up your electronic devices.

In conclusion, the flat extension cord is a must-have for those seeking a sleek and efficient solution to cord management. It not only eliminates the eyesore of tangled wires but also provides the flexibility to arrange furniture in a way that suits your space. Say goodbye to cable chaos and hello to a clean, organized living area! Highly recommended.",5,B0BWY8FBFP,2024-03-05,Positive
592,593,0.0,0.891,0.109,0.8176,0.0385744571685791,0.23607797920703888,0.7253475189208984,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1FSU8DW9HL607,Worked great,I got some new monitors that have a different form factor power supply and they gobbled up way too big of a footprint on my power strip leaving several other plugs covered and unusable. I got this to free up space and it worked for that application perfectly due to the multi sided plug options plus provided a couple new slots for other needs if they come up.,5,B0BWY8FBFP,2024-08-04,Positive
593,594,0.035,0.713,0.253,0.9136,0.0032422111835330725,0.030505569651722908,0.9662522673606873,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R21CEQ4DD5EF1U,Great to hide cords,"This product has worked perfectly to hide my TV cords. It is lightweight. The cord itself is flat, therefore it sits flush against the wall. Also, the plug insert is flat. Makes for a great extension cord at a great price.",5,B0BWY8FBFP,2024-06-28,Positive
594,595,0.0,0.76,0.24,0.9513,0.002080219564959407,0.018678560853004456,0.9792411923408508,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R17GQ0GICCN7FF,Allows Furniture to Fit Snuggly,What a great product! Sometimes a few inches here and a little bit there can really make a significant difference in a small space. Also furniture looks nicer flush against the wall. We purchased one of these outlets and are very pleased with how it works. We're downsizing to a smaller home and will order more once we move. Hopefully they won't all be sold out then! Worthwhile purchase.,5,B0BWY8FBFP,2024-06-22,Positive
595,596,0.0,0.868,0.132,0.7906,0.004754948895424604,0.10725253075361252,0.8879925608634949,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R3Q4OFTNSFNTEC,small footprint,"I specifically wanted the flat plug because of the location I planned to use it.  I plugged it in above my kitchen countertop, fed the cord through the gap in my upper cabinets and plugged in a string of fairy lights spread across the cabinet tops.  It's the perfect length for this.",5,B0BWY8FBFP,2024-08-24,Positive
596,597,0.042,0.865,0.092,0.3818,0.6680170893669128,0.29538214206695557,0.03660076856613159,B0BWY8FBFP,"Cruise Essentials - Flat Plug Power Strip, Addtam 5 ft Ultra Flat Extension Cord with 6 Outlets Extender, No Surge Protector for Cruise Ship, Travel, Dorm, Home Office, ETL Listed",9.99,4.8,9312.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R10FQ8S0TFB1Z9,Great for behind the bed!,"Used this behind my bed since the frame juts right in front of an outlet. I now use it to have my led lights, fan, and bedside light on at the same time.
Only complaint is that it doesn’t like high voltage apparently and did pop once on me ",5,B0BWY8FBFP,2024-08-23,Negative
597,598,0.0,0.381,0.619,0.908,0.0025285775773227215,0.011258712969720364,0.9862127304077148,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,RSC4CG6PXPVGC,Great quality,Performance is awesome. Very easy to use.  Comparability was great.,5,B0CJM49QLR,2024-09-03,Positive
598,599,0.031,0.806,0.163,0.8519,0.030803510919213295,0.20378953218460083,0.7654069662094116,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1PQSB5SXMQIG7,Affordable,"The one that came with my TV finally went out. My option for going right only went up. Lol
The price on the original remote was not in the budget and this one was and works great and connected with no issues. Just make sure there is batteries in both remotes since you'll need both for a second to connect the new one.",5,B0CJM49QLR,2024-08-22,Positive
599,600,0.292,0.602,0.105,-0.8802,0.12937350571155548,0.21853971481323242,0.6520868539810181,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2YQ8ARGSOIXDK,Excellent remote,"Works right out of the box, no pairing, just put batteries in & go!!! I was worried when my 2 year old 62” Toshiba fire tv remote suddenly stopped working. I ran all kinds of resets & was worried my tv died. Well nope a $8 remote solved everything!!  Thank you Amazon!!",5,B0CJM49QLR,2024-08-30,Positive
600,601,0.0,0.924,0.076,0.1586,0.028324730694293976,0.19187328219413757,0.7798020243644714,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1B8A64S8ZLH6F,"Works great, most of the time",Mainly works just fine and we don't miss the voice commands at all but a lot of times we have to keep aiming at the TV and press a button a few times until it actually works,4,B0CJM49QLR,2024-08-29,Positive
601,602,0.0,0.926,0.074,0.3252,0.011391562409698963,0.20558366179466248,0.783024787902832,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2TVLP0KZM3FL7,It works! Easy set up,"It works, all I had to was pop in the batteries and press the power button. The Disney+ button takes me to HBO max instead but I’m not worried about it.",5,B0CJM49QLR,2024-09-07,Positive
602,603,0.0,0.678,0.322,0.9231,0.009160800836980343,0.06043987348675728,0.9303993582725525,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2C9KOANVNB5KC,Perfect!,Just added battery’s and my tv auto synced. Good size and buttons don’t feel cheap. Great deal as well buying this at Best Buy or Target would have been $40 pre tax.,5,B0CJM49QLR,2024-09-05,Positive
603,604,0.191,0.636,0.174,0.1531,0.040110230445861816,0.1740419864654541,0.7858477234840393,B0CJM49QLR,Replacement Remote for All Insignia/Toshiba/Pioneer Smart TVs,7.99,4.3,4125.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R103K321KWHAXF,Works like new,Great remote. We lost ours and needed a new one.  This worked out of the box. No programming needed.,5,B0CJM49QLR,2024-08-26,Positive
